title,link
"""
        Pesquisadora da USP é a única da América Latina contemplada com prêmio internacional de sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=73&r=1684280168936&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-carlos-regiao%2Feducacao%2Fnoticia%2F2023%2F03%2F16%2Fpesquisadora-da-usp-e-a-unica-da-america-latina-contemplada-com-premio-internacional-de-sustentabilidade.ghtml&syn=False&key=c9ecfadb5dde84cfd73e75b1fc7fd349"""
"""
        Cooperativa reconhece iniciativas de produtores rurais com foco na sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=74&r=1684280168941&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fespecial-publicitario%2Fsicoob%2Fagro-em-foco%2Fnoticia%2F2023%2F02%2F24%2Fcooperativa-reconhece-iniciativas-de-produtores-rurais-com-foco-na-sustentabilidade.ghtml&syn=False&key=600016267ee6fedb0222d2d1be307f58"""
"""
        Artesãs ganham dinheiro com a sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=75&r=1684280168945&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11389546%2F&syn=False&key=f0c3169080ce32e87e3e349595c7b216"""
"""
        Farming Show em Uberlândia tem inscrições abertas
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=76&r=1684280169428&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11606656%2F&syn=False&key=5e8dce04b0a42bbe264a5e56d7154dc0"""
"""
        Feira de Negócias, Tecnologia e Conhecimento em Meio Ambiente começa em Bento Gonçalves
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=77&r=1684280169432&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11604868%2F&syn=False&key=258cb45b3dd8d318f5c6aa5985a7d56f"""
"""
        Viva a Mudança: Campanha do Grupo Jaime Câmara convida para a construção de uma sociedade melhor
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=78&r=1684280169436&u=https%3A%2F%2Fg1.globo.com%2Fgo%2Fgoias%2Fnoticia%2F2023%2F05%2F03%2Fviva-a-mudanca-campanha-do-grupo-jaime-camara-convida-para-a-construcao-de-uma-sociedade-melhor.ghtml&syn=False&key=2fd434a3ce1b2fb1ee4caac7496b5ce7"""
"""
        Focado na sustentabilidade e uso racional da água, MS tem mais de 1,3 mil nascentes protegidas pelos produtores rurais
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=79&r=1684280169440&u=https%3A%2F%2Fg1.globo.com%2Fms%2Fmato-grosso-do-sul%2Fnoticia%2F2023%2F03%2F21%2Ffocado-na-sustentabilidade-e-uso-racional-da-agua-ms-tem-mais-de-13-mil-nascentes-protegidas-pelos-produtores-rurais.ghtml&syn=False&key=515f5813a8595e47690ed48b9c2c527c"""
"""
        Conheça os conceituados vinhos italianos Michele Chiarlo
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=80&r=1684280169445&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fespecial-publicitario%2Fporto-a-porto%2Fguia-do-vinho-e-da-gastronomia%2Fnoticia%2F2023%2F04%2F28%2Fconheca-os-conceituados-vinhos-italianos-michele-chiarlo.ghtml&syn=False&key=2f0af9a9ac002f3ce69d7714fc07a0b9"""
"""
        Unicamp recebe Ailton Krenak para palestra em lançamento de projeto sobre sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=81&r=1684280169450&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fcampinas-regiao%2Feducacao%2Fnoticia%2F2023%2F03%2F07%2Funicamp-recebe-ailton-krenak-para-palestra-em-lancamento-de-projeto-sobre-sustentabilidade.ghtml&syn=False&key=b4257c88d32a6277ab0062928ab59a88"""
"""
        Caravana 20 anos da TV TEM: Penápolis se destaca na sustentabilidade, cultura e fé
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=82&r=1684280169470&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-jose-do-rio-preto-aracatuba%2Fcaravana-20anos%2Fnoticia%2F2023%2F03%2F03%2Fcaravana-20-anos-da-tv-tem-penapolis-se-destaca-na-sustentabilidade-cultura-e-fe.ghtml&syn=False&key=53cb9e128f7e5ed10b54d69cd95e279a"""
"""
        Horta aproxima estudantes do cultivo e da sustentabilidade em escola estadual de Benevides
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=83&r=1684280169474&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fpara%2Fnoticia%2F2023%2F03%2F02%2Fhorta-aproxima-estudantes-do-cultivo-e-da-sustentabilidade-em-escola-estadual-de-benevides.ghtml&syn=False&key=cd8173d9b68dcc9938bc860f51593221"""
"""
        Sustentabilidade e responsabilidade social é prioridade para empresa goiana
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=84&r=1684280169479&u=https%3A%2F%2Fg1.globo.com%2Fgo%2Fgoias%2Fespecial-publicitario%2Fimperador-alimentos%2Fnoticia%2F2023%2F02%2F08%2Fsustentabilidade-e-responsabilidade-social-e-prioridade-para-empresa-goiana.ghtml&syn=False&key=e5d4d3f22b1454b88a48a3b38f7fa596"""
"""
        Painel RBS Notícias discute integração da agricultura com sustentabilidade no RS
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=85&r=1684280169484&u=https%3A%2F%2Fg1.globo.com%2Frs%2Frio-grande-do-sul%2Fnoticia%2F2023%2F03%2F07%2Fpainel-rbs-noticias-discute-integracao-da-agricultura-com-sustentabilidade-no-rs.ghtml&syn=False&key=e8e814b81435b52df2785cb0debd72ba"""
"""
        Desperdício zero na construção civil: Estratégias para otimizar o uso de materiais na obra
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=86&r=1684280169489&u=https%3A%2F%2Fg1.globo.com%2Frj%2Fregiao-dos-lagos%2Fespecial-publicitario%2Fvilarejo%2Fvilarejo-solucao-em-casa%2Fnoticia%2F2023%2F04%2F27%2Fdesperdicio-zero-na-construcao-civil-estrategias-para-otimizar-o-uso-de-materiais-na-obra.ghtml&syn=False&key=d4210d0882010268d66d970d1fe97fd1"""
"""
        Conheça histórias de pessoas que criaram empresas exemplos de sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=87&r=1684280169493&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11387012%2F&syn=False&key=41c324076722efdfd5e12e269db09a68"""
"""
        Sustentabilidade entra de vez na ordem do dia dos foliões
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=88&r=1684280169497&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11381697%2F&syn=False&key=46a0f3d40d841cfa2b6fc1caa6800b3e"""
"""
        É do Pará - Sustentabilidade - Bloco 2
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=89&r=1684280169503&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11298439%2F&syn=False&key=c7d24ff3efd64470d892e1c2d7e79e8f"""
"""
        É do Pará - Sustentabilidade - Bloco 1
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=90&r=1684280169507&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11298382%2F&syn=False&key=2a1e4a6556e2f198bbd69427c0e1266b"""
"""
        De olho na sustentabilidade, setor cerâmico de Santa Gertrudes irá utilizar gás biometano
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=91&r=1684280170109&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11416965%2F&syn=False&key=288a158351c0e30305575bda399698d3"""
"""
        É do Pará - Sustentabilidade - Bloco 3
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=92&r=1684280170114&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11298488%2F&syn=False&key=b3164aa5f2f963595595b1bc72b3d909"""
"""
        Empresas do ramo calçadista se destacam pela sustentabilidade no RS
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=93&r=1684280170118&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11418536%2F&syn=False&key=8a3367fd26fe08c79fbbfb691ddeaa03"""
"""
        Caminhão passa por Sinop e mostra ações de sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=94&r=1684280170121&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11365163%2F&syn=False&key=2fab11d1505318c2f9b0ee2a51a464e2"""
"""
        Multiplicadores de sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=95&r=1684280170125&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11208038%2F&syn=False&key=ee19346e6bda4bdcbbf320ece730f1a7"""
"""
        Brechós ganham espaço no mercado com preços mais baixos e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=96&r=1684280170129&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11406708%2F&syn=False&key=632ef1ff8b369c2f99de7cf70401d3df"""
"""
        Painel RBS Notícias debate a agricultura, sustentabilidade e competividade no RS
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=97&r=1684280170131&u=https%3A%2F%2Fg1.globo.com%2Frs%2Frio-grande-do-sul%2Fnoticia%2F2023%2F03%2F02%2Fpainel-rbs-noticias-debate-a-agricultura-sustentabilidade-e-competividade-no-rs.ghtml&syn=False&key=cc10bd3165d29762b3c1578208804c4d"""
"""
        Painel RBS Notícias discute integração da agricultura com sustentabilidade no RS
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=98&r=1684280170135&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11428061%2F&syn=False&key=f86a4dec681a53edd130eeb27764ec8e"""
"""
        Painel RBS Notícias debate a agricultura, sustentabilidade e competividade no RS
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=99&r=1684280170144&u=https%3A%2F%2Fg1.globo.com%2Frs%2Frio-grande-do-sul%2Fvideo%2Fpainel-rbs-noticias-debate-a-agricultura-sustentabilidade-e-competividade-no-rs-11427730.ghtml&syn=False&key=f63e1788e66627d4305c1fc98e3f1b26"""
"""
        Painel RBS Notícias debate a agricultura, sustentabilidade e competividade no RS
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=100&r=1684280170149&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11427873%2F&syn=False&key=f6e893ff2243467bad98ffe65614b779"""
"""
        Feriadão de Tiradentes: previsão do tempo indica chuvas e instabilidade no Pará
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=101&r=1684280170154&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fpara%2Fnoticia%2F2023%2F04%2F21%2Fferiado-de-tiradentes-previsao-do-tempo-aponta-chuvas-e-instabilidade-para-o-final-de-semana-no-para.ghtml&syn=False&key=a050d6f20d62d980adacc06937a11318"""
"""
        Ocean Race une esporte e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=102&r=1684280170158&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11284702%2F&syn=False&key=a8819a26cccec1d92ed8814a6b4c2347"""
"""
        Veja a programação da Semana Nacional de Museus em Divinópolis e região
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=103&r=1684280170161&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Fcentro-oeste%2Fnoticia%2F2023%2F05%2F16%2Fveja-a-programacao-da-semana-nacional-de-museus-em-divinopolis-e-regiao.ghtml&syn=False&key=087f880180ef61422094a835de9fc879"""
"""
        Carta assinada por ONGs, que pede sustentabilidade urbana, será lida em Poços de Caldas
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=104&r=1684280170165&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11370789%2F&syn=False&key=7dbdff3e9e99aad358374b074d84117b"""
"""
        Profissionais discutem em São Luís a sustentabilidade em cidades
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=105&r=1684280170169&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11319484%2F&syn=False&key=1ae92855524076c44ee2e1a8d7571391"""
"""
        Alunos de Itatiaia aprendem na prática importância da sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=106&r=1684280170645&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11318817%2F&syn=False&key=38065766f87e74c28bc52bd2613f5a1e"""
"""
        Com tecnologia ""limpa"", equipamentos chamam a atenção na Agrishow
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=107&r=1684280170649&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11587544%2F&syn=False&key=64466375205e62a08186986a7a0c2600"""
"""
        Enfeites de Natal com criatividade e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=108&r=1684280170653&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Fminas-gerais%2Fbom-dia-minas%2Fvideo%2Fenfeites-de-natal-com-criatividade-e-sustentabilidade-11226467.ghtml&syn=False&key=68f019fda0b0511bbcb2749f4badd65d"""
"""
        Pioneiro no Brasil, primeiro empreendimento bioliving chega a Camboriú
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=109&r=1684280170657&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fespecial-publicitario%2Fparque-camboriu%2Fnoticia%2F2022%2F12%2F21%2Fpioneiro-no-brasil-primeiro-empreendimento-bioliving-chega-a-camboriu.ghtml&syn=False&key=873063f796b994570bed6320418adb01"""
"""
        Indústrias apostam em novas tecnologias para ganhar produtividade e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=110&r=1684280170661&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11337567%2F&syn=False&key=97fa895e4c51051a91e7c74bc55e72cc"""
"""
        É do Pará: Sustentabilidade, ações sobre consciência, saúde e coletividade.
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=111&r=1684280170666&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11298982%2F&syn=False&key=c3f51875b8ca39557a40960d604a47db"""
"""
        Mocidade leva sustentabilidade a sério e usa latas de tinta e galhos de podas de árvores da cidade para fazer alegoria
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=112&r=1684280170671&u=https%3A%2F%2Fg1.globo.com%2Frj%2Frio-de-janeiro%2Fcarnaval%2F2023%2Fnoticia%2F2023%2F02%2F17%2Fmocidade-leva-sustentabilidade-a-serio-e-usa-latas-de-tinta-e-galhos-de-podas-de-arvores-da-cidade-para-fazer-alegoria.ghtml&syn=False&key=f427e8fc5d05a921fe531c6f3722d6df"""
"""
        Exposição em João Pessoa destaca sustentabilidade efetiva e valorização da cultura regional
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=113&r=1684280170699&u=https%3A%2F%2Fg1.globo.com%2Fpb%2Fparaiba%2Fespecial-publicitario%2Ffloresta-branca%2Fnoticia%2F2023%2F01%2F20%2Fexposicao-em-joao-pessoa-destaca-sustentabilidade-efetiva-e-valorizacao-da-cultura-regional.ghtml&syn=False&key=3cf3f517a9ee35b67c156f10ca2156ce"""
"""
        Com projetos de inclusão e sustentabilidade, escolas do Acre são finalistas em Feira Brasileira de Ciências e Engenharia
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=114&r=1684280170703&u=https%3A%2F%2Fg1.globo.com%2Fac%2Facre%2Fnoticia%2F2023%2F02%2F09%2Fcom-projetos-de-inclusao-e-sustentabilidade-escolas-do-acre-sao-finalistas-em-feira-brasileira-de-ciencias-e-engenharia.ghtml&syn=False&key=d9c144a7a1b6d16c2a4c366aaa191394"""
"""
        Brechós em alta; sustentabilidade da moda e economia para o bolso
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=115&r=1684280170707&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11306109%2F&syn=False&key=86e451b65e9d23d47e49d3a47fe14ab3"""
"""
        Sustentabilidade e comodidade em um só lugar
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=116&r=1684280170712&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fcampinas-regiao%2Fterra-da-gente%2Fespecial-publicitario%2Fhotel-fazenda-areia-que-canta%2Fnoticia%2F2022%2F11%2F14%2Fsustentabilidade-e-comodidade-em-um-so-lugar.ghtml&syn=False&key=f3431bf3336f91550502cb805c0e4d21"""
"""
        Turismo em Careiro Castanho tem a preocupação com a sustentabilidade no AM
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=117&r=1684280170716&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11340524%2F&syn=False&key=9d1a0603c1c2881727bee6e96cd167d3"""
"""
        Exposição apresenta riquezas de Goiás e do Cerrado por meio da arte em Cidade Ocidental
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=118&r=1684280170721&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11555425%2F&syn=False&key=4a5a5d667037fbf869c6e327420bb73a"""
"""
        Exposição mostra riquezas de Goiás, em Cidade Ocidental
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=119&r=1684280170725&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11553480%2F&syn=False&key=3eebf69367261623db8a6fe895d8d112"""
"""
        Festival Regeneração reúne arte, cultura e sustentabilidade de forma gratuita
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=120&r=1684280170729&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11296819%2F&syn=False&key=1cf78f5767f07374a068cdbded55028f"""
"""
        Exposição gratuita com obras de Frans Krajcberg é realizada no Museu de Arte Moderna da Bahia em Salvador
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=121&r=1684280171550&u=https%3A%2F%2Fg1.globo.com%2Fba%2Fbahia%2Fo-que-fazer-em-salvador%2Fnoticia%2F2023%2F05%2F15%2Fexposicao-gratuita-com-obras-de-frans-krajcberg-e-realizada-no-museu-de-arte-moderna-da-bahia-em-salvador.ghtml&syn=False&key=b3f87ceb08641e74d68a58a863013b41"""
"""
        Caruaru recebe 21ª edição da 'Semana Nacional dos Museus'
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=122&r=1684280171555&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fcaruaru-regiao%2Fnoticia%2F2023%2F05%2F16%2Fcaruaru-recebe-21a-edicao-da-semana-nacional-dos-museus.ghtml&syn=False&key=d1f53aedce5db6cf4bb076d2374b0663"""
"""
        Azambuja ressalta que conseguiu modelar o crescimento do estado com a sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=123&r=1684280171559&u=https%3A%2F%2Fg1.globo.com%2Fms%2Fmato-grosso-do-sul%2Fnoticia%2F2022%2F12%2F27%2Fazambuja-ressalta-que-conseguiu-modelar-o-crescimento-do-estado-com-a-sustentabilidade.ghtml&syn=False&key=a96d0bcc87c84f2b476b503024c40d6b"""
"""
        Veja como a tecnologia e a inovação ajudam a melhorar o trabalho no campo
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=124&r=1684280171563&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11573549%2F&syn=False&key=2b554fbab1351c76e9395d0a4bedb22b"""
"""
        Custo x benefício do adubo líquido e sustentabilidade são atrativos da tecnologia
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=125&r=1684280171569&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpetrolina-regiao%2Fespecial-publicitario%2Fseiva-do-vale%2Fseiva-do-vale%2Fnoticia%2F2023%2F01%2F13%2Fcusto-x-beneficio-do-adubo-liquido-e-sustentabilidade-sao-atrativos-da-tecnologia.ghtml&syn=False&key=ffa5a370b472fb0dd68d000f28392176"""
"""
        Banheiro inteligente conquista clientes com praticidade e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=126&r=1684280171573&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11246085%2F&syn=False&key=9461348ee6c3b39b3f278966dd7ce70b"""
"""
        Feira artesanal em Florianópolis questiona consumo desenfreado e promove sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=127&r=1684280171577&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11277952%2F&syn=False&key=7ec5fb61de47faefd301b7dbc25b0029"""
"""
        Banheiro inteligente conquista clientes com praticidade e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=128&r=1684280171581&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11246200%2F&syn=False&key=764023a891d607df68de5ee3ae39c7dc"""
"""
        Crida com a missão de criar soluções de pesquisa e inovação, Embrapa completa 50 anos
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=130&r=1684280171615&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11568780%2F&syn=False&key=9c8cb2574bf750dacaffb43f0f497270"""
"""
        Jovens migrantes se formam em curso sobre sustentabilidade em Boa Vista
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=131&r=1684280171620&u=https%3A%2F%2Fg1.globo.com%2Frr%2Froraima%2Fnoticia%2F2022%2F12%2F17%2Fjovens-migrantes-se-formam-em-curso-sobre-sustentabilidade-em-boa-vista.ghtml&syn=False&key=689545aeb897a3a0c53f8249f04636ca"""
"""
        Mostra de sustentabilidade ambiental é promovida em Caruaru com obras do artista plástico Elson Miranda
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=132&r=1684280171625&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fcaruaru-regiao%2Fnoticia%2F2023%2F01%2F10%2Fmostra-de-sustentabilidade-ambiental-e-promovida-em-caruaru-com-obras-do-artista-plastico-elson-miranda.ghtml&syn=False&key=5f5c20d329a99a3eb82db12627936555"""
"""
        Workshop discute a importância da sustentabilidade, em SL
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=133&r=1684280171630&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11197463%2F&syn=False&key=c80598a5587f0a176237cdc726e95c95"""
"""
        Zoológico de Curitiba tem programação especial
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=134&r=1684280171635&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11556835%2F&syn=False&key=09c59d1d68e185be03fd871ecf5e4ac4"""
"""
        Ministro da Pesca lista combate à fome, sustentabilidade e abertura de novos mercados como prioridades
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=135&r=1684280171639&u=https%3A%2F%2Fg1.globo.com%2Fpolitica%2Fnoticia%2F2023%2F01%2F04%2Fministro-da-pesca-lista-combate-a-fome-sustentabilidade-e-abertura-de-novos-mercados-como-prioridades.ghtml&syn=False&key=84ba32a583e75f81b9fc1fe5b4dddae8"""
"""
        Vereador André Lima se licencia para assumir diretoria no Ministério dos Transportes
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=136&r=1684280172251&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11587871%2F&syn=False&key=d95e3721edb5db876d962f7f3a3b5cb3"""
