titulo,link
"
        Série 'Echos da Amazônia': conheça conceitos e objetivos do desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=64&r=1684280093346&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11513384%2F&syn=False&key=30a84192496a9974ac94a23eb0fd21ec
"
        Foram quatro dias de trocas de experiências sobre conservação em Santarém
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=65&r=1684280093348&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11597054%2F&syn=False&key=2ef98c87454b779425c8ca12c52ebc1f
"
        Gente do campo: produtora rural contaminada por agrotóxico vive hoje de plantio sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=66&r=1684280093349&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fagronegocios%2Fagro-de-gente-pra-gente%2Fnoticia%2F2023%2F03%2F30%2Fgente-do-campo-produtora-rural-contaminada-por-agrotoxico-vive-hoje-de-plantio-sustentavel.ghtml&syn=False&key=455a61551437e480e7d790463617197b
"
        Feira do pirarucu e tambaqui de manejo sustentável começa nesta terça (4), em Manaus
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=67&r=1684280093352&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11506923%2F&syn=False&key=2272d3b94de68cdb0e15b50aff1941a9
"
        Memorial de Fernando de Noronha recebe exposição de arte sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=68&r=1684280093354&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fblog%2Fviver-noronha%2Fpost%2F2023%2F03%2F18%2Fmemorial-de-fernando-de-noronha-recebe-exposicao-com-arte-sustentavel.ghtml&syn=False&key=545355106aa0780754ae33adde371f58
"
        Agricultores de AL vão contar com novo incentivo para o desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=69&r=1684280093356&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11497667%2F&syn=False&key=a73898fa9a6e9b765c7b91465fd9a626
"
        Governo do Amapá e Basa prometem investimentos no desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=70&r=1684280093358&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11487409%2F&syn=False&key=c7b5b63b6fec98503524c5a783b94753
"
        Japão sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=71&r=1684280093359&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11342206%2F&syn=False&key=2efad961700d6afd58613f9c5617d0ca
"
        Artesanato sustentável!
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=72&r=1684280093361&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11344207%2F&syn=False&key=802133808a7aa3ed602edc5cac96d61e
"
        Barretos adere Pacto Global de Prefeitos pelo Clima e Energia
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=73&r=1684280093363&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fribeirao-preto-franca%2Fespecial-publicitario%2Fprefeitura-de-barretos%2Fprefeitura-de-barretos%2Fnoticia%2F2023%2F05%2F05%2Fbarretos-adere-pacto-global-de-prefeitos-pelo-clima-e-energia.ghtml&syn=False&key=6c703816332f24edf4b139280eba733c
"
        Bioeconomia é tema de encontro de especialistas em meio ambiente em Itu
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=74&r=1684280093364&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11614054%2F&syn=False&key=9dd5ac3bb550959eb807b4caaadc52a4
"
        Parque do Jardim Cambuci recebe ações de educação sustentável e valorização social, em Presidente Prudente
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=75&r=1684280093367&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fpresidente-prudente-regiao%2Fnoticia%2F2023%2F03%2F31%2Fparque-do-jardim-cambuci-recebe-acoes-de-educacao-sustentavel-e-valorizacao-social-em-presidente-prudente.ghtml&syn=False&key=37215d20336f76b14c788708b1679016
"
        Parque do Jardim Cambuci recebe ações de educação sustentável e valorização social, em Presidente Prudente
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=76&r=1684280094262&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fpresidente-prudente-regiao%2Fnoticia%2F2023%2F03%2F31%2Fparque-do-jardim-cambuci-recebe-acoes-de-educacao-sustentavel-e-valorizacao-social-em-presidente-prudente.ghtml&syn=False&key=37215d20336f76b14c788708b1679016
"
        No Dia Internacional do Resíduo Zero, tem dicas de cozinha sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=77&r=1684280094266&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fbom-dia-pe%2Fvideo%2Fno-dia-internacional-do-residuo-zero-tem-dicas-de-cozinha-sustentavel-11492064.ghtml&syn=False&key=c84107fdc05d81548a7df95488df3a79
"
        Echos da Amazônia: confira quais são os objetivos de desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=78&r=1684280094270&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11476152%2F&syn=False&key=6f21e02c1c003cf14df9718f9546c600
"
        'Produção sustentável' é tema da 10ª edição da Femec em Uberlândia
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=79&r=1684280094274&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Ftriangulo-mineiro%2Fnoticia%2F2023%2F03%2F16%2Fproducao-sustentavel-e-tema-da-10a-edicao-da-femec-em-uberlandia.ghtml&syn=False&key=8a04d1dd7715050c0a460e30844647c5
"
        Cade minha vaga: conheça mais sobre a função de diretor sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=80&r=1684280094278&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11486584%2F&syn=False&key=41decc0c7e0bc143d1b84d9a4bd4f86a
"
        Cerca de 15% das obras no Brasil usam construção sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=81&r=1684280094282&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11473311%2F&syn=False&key=23aa37cfc3dc226ec41365f1fd6518a6
"
        Sentença estrutural cria caminhos para uso sustentável da água da bacia do Rio Formoso na irrigação de lavouras
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=82&r=1684280094287&u=https%3A%2F%2Fg1.globo.com%2Fto%2Ftocantins%2Fnoticia%2F2023%2F04%2F01%2Fsentenca-estrutural-cria-caminhos-para-uso-sustentavel-da-agua-da-bacia-do-rio-formoso-na-irrigacao-de-lavouras.ghtml&syn=False&key=1ad8d56b3e961d9bed8d78760b4b3f66
"
        Metade dos consumidores demonstra preocupação com produção sustentável da carne
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=83&r=1684280094291&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11451679%2F&syn=False&key=1035d5fbc33b2d3aad9b054d61c1b691
"
        Observação de aves impulsiona turismo sustentável em Corumbá e região
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=84&r=1684280094295&u=https%3A%2F%2Fg1.globo.com%2Fms%2Fmato-grosso-do-sul%2Fespecial-publicitario%2Fsebrae-ms%2Fsebrae-e-meu-proprio-negocio%2Fnoticia%2F2023%2F03%2F07%2Fobservacao-de-aves-impulsiona-turismo-sustentavel-em-corumba-e-regiao.ghtml&syn=False&key=3031722a1c9ebeae603c426401eeb3a9
"
        Vice assume governo de MT durante viagem de Mauro Mendes aos EUA
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=85&r=1684280094300&u=https%3A%2F%2Fg1.globo.com%2Fmt%2Fmato-grosso%2Fnoticia%2F2023%2F05%2F05%2Fvice-assume-governo-de-mt-durante-viagem-de-mauro-mendes-aos-eua.ghtml&syn=False&key=e03c5d7ccc1cfb71ddae22ce054fc448
"
        Produção de móveis na flona promove geração de renda sustentável para comunitários
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=86&r=1684280094346&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11481390%2F&syn=False&key=d47c780ebfff7ef88b0b18d839c76ed4
"
        Mobilidade sustentável acompanha crescimento territorial acelerado em Uberlândia
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=87&r=1684280094350&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11444375%2F&syn=False&key=5f8d987d6aa5fd8dcbb3237b256b2b51
"
        Consórcio Intermunicipal para o Desenvolvimento Sustentável lança selo de inspeção
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=88&r=1684280094354&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11460706%2F&syn=False&key=81c0c20f670e42c7f66a9e6c0c896584
"
        Consórcio Intermunicipal para o Desenvolvimento Sustentável lança selo de inspeção
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=89&r=1684280094358&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11460260%2F&syn=False&key=01a33273a4b64b70a0d88b8d062e71bd
"
        Conheça o projeto sustentável que fez mãe e filha ganharem ingressos para Coldplay
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=90&r=1684280094362&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fvideo%2Fconheca-o-projeto-sustentavel-que-fez-mae-e-filha-ganharem-ingressos-para-coldplay-11476376.ghtml&syn=False&key=a566bb1d6d76d3445e701d5ee8c505d0
"
        Conheça o projeto sustentável que fez mãe e filha ganharem ingressos para Coldplay
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=91&r=1684280094880&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fvideo%2Fconheca-o-projeto-sustentavel-que-fez-mae-e-filha-ganharem-ingressos-para-coldplay-11476376.ghtml&syn=False&key=a566bb1d6d76d3445e701d5ee8c505d0
"
        Encontro discute produção segura e sustentável de produtos agrícolas em Santarém
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=92&r=1684280094884&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11477394%2F&syn=False&key=deaecfaddbba75c531671780b6c5b3ec
"
        Moda sustentável impulsiona crescimento de brechós
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=93&r=1684280094888&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11406306%2F&syn=False&key=7e49cec2014d67e3d1912719e1cc305a
"
        Alunas do Ifap vão apresentar projeto de telha sustentável em São Paulo
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=94&r=1684280094893&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11477824%2F&syn=False&key=39bf6752b307ca5680e1069478a2b2d5
"
        Feira sustentável é realizada em Maceió nesse fim de semana
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=95&r=1684280094897&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11439158%2F&syn=False&key=718086881ccee69d6784f398f010e975
"
        Projeto 'Telha Sustentável' passou para a grande final do desafio Liga Jovem
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=96&r=1684280094901&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11473509%2F&syn=False&key=159c1d4ba8112ba0cc4f505edee91858
"
        Novas economias devem aliar economia e exploração sustentável na Amazônia
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=97&r=1684280094905&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11458088%2F&syn=False&key=dfdf67f68c73e840c30fe5815aa4870d
"
        Projetos levam desenvolvimento sustentável para comunidades do Lago Maria Pixi, em Oriximiná
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=98&r=1684280094911&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fsantarem-regiao%2Fnoticia%2F2023%2F03%2F14%2Fprojetos-levam-desenvolvimento-sustentavel-para-comunidades-do-lago-maria-pixi-em-oriximina.ghtml&syn=False&key=c9ea31aa3ab3d032b4d2de711c49c3d6
"
        Inscrições para o Projeto Comunidade Sustentável terminam nesta sexta-feira
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=99&r=1684280094915&u=https%3A%2F%2Fg1.globo.com%2Frj%2Fregiao-serrana%2Fnoticia%2F2023%2F03%2F09%2Finscricoes-para-o-projeto-comunidade-sustentavel-terminam-nesta-sexta-feira.ghtml&syn=False&key=35bef72aeaac2bb8e7b74028ba1e12e7
"
        Reportagem do Roraima Rural sobre agropecuária sustentável na Amazônia vence prêmio nacional da Embrapa
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=100&r=1684280094920&u=https%3A%2F%2Fg1.globo.com%2Frr%2Froraima%2Fnoticia%2F2023%2F03%2F14%2Freportagem-do-roraima-rural-sobre-agropecuaria-sustentavel-na-amazonia-vence-premio-nacional-da-embrapa.ghtml&syn=False&key=2125cd27f96e517bd29ad3c93cb29fc1
"
        Campanha ambiental quer sensibilizar sociedade para uma sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=101&r=1684280094925&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11431418%2F&syn=False&key=3f402c60b5b4230094199215c10d0f12
"
        Leite orgânico sustentável: substância na ração de vacas reduz emissão de gás metano
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=102&r=1684280094928&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fagronegocios%2Fglobo-rural%2Fnoticia%2F2023%2F03%2F12%2Fleite-organico-sustentavel-substancia-na-racao-de-vacas-reduz-emissao-de-gas-metano.ghtml&syn=False&key=f41f3c16a3c40df34bce1397feee7101
"
        Evento seleciona jovens com ideias inovadoras para desenvolvimento sustentável da Amazônia
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=103&r=1684280094969&u=https%3A%2F%2Fg1.globo.com%2Fap%2Famapa%2Fnatureza%2Famazonia%2Fnoticia%2F2023%2F03%2F08%2Fevento-seleciona-jovens-com-ideias-inovadoras-para-desenvolvimento-sustentavel-da-amazonia.ghtml&syn=False&key=7f85690d9cf7fe62c3918e51b5498b6c
"
        Gerson Camarotti sobre derrota do governo na votação do marco do saneamento: 'Alerta de insatisfação'
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=104&r=1684280094971&u=https%3A%2F%2Fg1.globo.com%2Fbom-dia-brasil%2Fnoticia%2F2023%2F05%2F05%2Fgerson-camarotti-sobre-derrota-do-governo-na-votacao-do-marco-do-saneamento-alerta-de-insatisfacao.ghtml&syn=False&key=e19e0b2a5214952f5d9ac5c95dce8694
"
        50% dos consumidores verificam se produtos são produzidos de forma sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=105&r=1684280094976&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11451638%2F&syn=False&key=64ba7949ae743061245f347fb8204c99
"
        Comitiva da Embrapa quer divulgar informações sobre manejo sustentável do solo
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=106&r=1684280096550&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11427917%2F&syn=False&key=41d644a5c01c168918eebffee2c0b709
"
        Iniciativa busca conectividade para desenvolvimento sustentável da Amazônia Legal
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=107&r=1684280096554&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11434245%2F&syn=False&key=41ce9a618b8db73ab48b96057cad3616
"
        Pesquisa da Embrapa Pecuária Sul busca tornar a criação de gado mais sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=108&r=1684280096558&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11450564%2F&syn=False&key=013f6adca3ea7d2c569b819bf59b42dc
"
        Entrega do Selo Serra Sustentável é realizada nesta terça-feira (14)
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=109&r=1684280096647&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11447777%2F&syn=False&key=299b86c7b77774c0c49bab385b514910
"
        TCE divulga indicadores ambientais e discutem desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=110&r=1684280096650&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11407892%2F&syn=False&key=45616d1a715cfe7c6aecd6e722f04f2f
"
        Planejamento Urbano: como desenvolver a cidade de forma sustentável?
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=111&r=1684280096654&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11406962%2F&syn=False&key=730c2c1315f4e0ccfe733517429abc9f
"
        Entrega do Selo Serra Sustentável é realizada nesta terça-feira (14)
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=112&r=1684280096658&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11446176%2F&syn=False&key=32ebb0729624927d2e96c7bfa8adc1b9
"
        Programa de Sensibilização Ambiental lança campanha de uso sustentável da energia elétrica
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=113&r=1684280096747&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fsantarem-regiao%2Fnoticia%2F2023%2F03%2F06%2Fprograma-de-sensibilizacao-ambiental-lanca-campanha-de-uso-sustentavel-da-energia-eletrica.ghtml&syn=False&key=aed8e82e04fc89777424fb6f59c8ff5d
"
        Estudantes desenvolvem projeto de tintas sustentáveis a partir de materiais recicláveis em Suzano
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=114&r=1684280096751&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fmogi-das-cruzes-suzano%2Fnoticia%2F2023%2F04%2F11%2Festudantes-desenvolvem-projeto-de-tintas-sustentaveis-a-partir-de-materiais-reciclaveis-em-suzano.ghtml&syn=False&key=488187414c66f1c79b84cd0d60866b85
"
        Extra: cozinha sustentável com a chefe Manu Buffara
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=115&r=1684280096755&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11387935%2F&syn=False&key=6224655926c526e260f450e8ec0e3c02
"
        Senado aprova MP que permite comercializar crédito de carbono em concessões florestais
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=116&r=1684280096845&u=https%3A%2F%2Fg1.globo.com%2Fpolitica%2Fnoticia%2F2023%2F05%2F02%2Fsenado-aprova-mp-que-permite-comercializar-credito-de-carbono-em-concessoes-florestais.ghtml&syn=False&key=a0d4677b05aee5874d81c9c134a7b271
"
        Investimento de R$ 1,5 milhão incentiva produção florestal sustentável na região do Tapajós
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=117&r=1684280096849&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fsantarem-regiao%2Fnoticia%2F2023%2F03%2F03%2Finvestimento-de-r-15-milhao-incentiva-producao-florestal-sustentavel-na-regiao-do-tapajos.ghtml&syn=False&key=23551f8b5a671afe43c08543d31206a7
"
        Leite orgânico sustentável: substância na ração de vacas reduz emissão de metano
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=118&r=1684280096853&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11439510%2F&syn=False&key=e6063ed1b3f63575ace355866e58a8ac
"
        São Gonçalo recebe feira de educação, cidadania e empreendedorismo sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=119&r=1684280096857&u=https%3A%2F%2Fg1.globo.com%2Frj%2Frio-de-janeiro%2Frj1%2Fvideo%2Fsao-goncalo-recebe-feira-de-educacao-cidadania-e-empreendedorismo-sustentavel-11419546.ghtml&syn=False&key=3dcd5aae8851ddb1c18d1a8c95d7a064
"
        Economia sustentável garante a sobrevivência das famílias dos catadores
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=120&r=1684280096945&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fbom-dia-pe%2Fvideo%2Feconomia-sustentavel-garante-a-sobrevivencia-das-familias-dos-catadores-11392547.ghtml&syn=False&key=b2dcd0e6a73c4e6f040b1dfe4dd66d54
"
        NE1 mostra fantasiados de Olinda e economia sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=121&r=1684280097765&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fne1%2Fvideo%2Fne1-mostra-fantasiados-de-olinda-e-economia-sustentavel-11386954.ghtml&syn=False&key=27d7ed5b47c75c0940a0b96945716d01
"
        Pacto Global reúne empresários e autoridades em SP para discutir agenda sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=122&r=1684280097766&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11428471%2F&syn=False&key=89fb23b9664f653451f7460124eb64af
"
        Agricultura regenerativa propõe 'próximo passo' na produção sustentável do Paraná
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=123&r=1684280097768&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fcaminhos-do-campo%2Fnoticia%2F2023%2F02%2F19%2Fagricultura-regenerativa-propoe-proximo-passo-na-producao-sustentavel-do-parana.ghtml&syn=False&key=b61c9a4f251a1c2cc61efe178b1d3b27
"
        Caminhão interativo sobre desenvolvimento sustentável está em Sinop
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=124&r=1684280097771&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11359032%2F&syn=False&key=47e51d6bb579ae2c92d2d9df8fa00d8b
"
        Caminhão interativo sobre desenvolvimento sustentável está em Sinop
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=125&r=1684280097772&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11360423%2F&syn=False&key=0ae9ddf85e12005ed3a479bd8e000dbe
"
        Agricultura regenerativa: o ‘próximo passo’ na produção sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=126&r=1684280097774&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11377956%2F&syn=False&key=0331417494a48baab940d8117a4a1c6e
"
        Seminário discute as potencialidades da geração de energia sustentável no Amapá
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=127&r=1684280097776&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11426487%2F&syn=False&key=fe442bc7c3a0e4ec81b43d78fd2113cc
"
        Pacto Global reúne empresários e autoridades em São Paulo para discutir agenda sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=128&r=1684280097777&u=https%3A%2F%2Fg1.globo.com%2Fjornal-nacional%2Fnoticia%2F2023%2F03%2F07%2Fpacto-global-reune-empresarios-e-autoridades-em-sao-paulo-para-discutir-agenda-sustentavel.ghtml&syn=False&key=4557b892b74360ec00e8ab869069c3c9
"
        Em Belém, 'Encontro Cidades da Amazônia e do Brasil' debate futuro das cidades
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=129&r=1684280097780&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fpara%2Fnoticia%2F2023%2F05%2F05%2Fem-belem-encontro-cidades-da-amazonia-e-do-brasil-debate-o-futuro-das-cidades.ghtml&syn=False&key=bc3c3c22a7fae8a3e67bd3b9c144aa9b
"
        Projeto 'Amazônia Que Eu Quero' lança caderno com propostas para desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=130&r=1684280097782&u=https%3A%2F%2Fg1.globo.com%2Frr%2Froraima%2Fnoticia%2F2023%2F02%2F24%2Fprojeto-amazonia-que-eu-quero-lanca-caderno-com-propostas-para-desenvolvimento-sustentavel.ghtml&syn=False&key=e0ffa358c4a7ac8b72bdcfef81103a98
"
        Estudantes de Suzano desenvolvem projeto de tintas sustentáveis com materiais recicláveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=131&r=1684280097784&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11524340%2F&syn=False&key=2498dc450f767bd83be3e49203647595
"
        Educação ambiental leva à construção de práticas sustentáveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=132&r=1684280097787&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fvale-do-paraiba-regiao%2Fespecial-publicitario%2Funitau%2Funiversidade-do-futuro-unitau%2Fnoticia%2F2023%2F03%2F17%2Feducacao-ambiental-leva-a-construcao-de-praticas-sustentaveis.ghtml&syn=False&key=a60cd6c7b7113e2347e5b82ca895a2ca
"
        Projeto 'Amazônia Que Eu Quero' lança propostas para desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=133&r=1684280097789&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11398151%2F&syn=False&key=02a087080ecb04eec74b71fed2681974
"
        Série 'Qual o Plano?' analisa pontos necessários para o desenvolvimento sustentável, em SL
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=134&r=1684280097791&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11414021%2F&syn=False&key=0fd4f67f3c4486a782b540f2dbf1d31a
